timestamp,AAPL,SPY,QQQ,XLK,TLT,VIXY,GLD,UUP
2023-01-04 05:00:00+00:00,0.9899299636887309,0.74019195755617,0.4790202464705044,0.2916871295123189,1.3801423004394802,-2.8293545534924913,0.9253128551722526,-0.35561877667141806
2023-01-05 05:00:00+00:00,-1.0818656152126604,-1.155839834523066,-1.5853481803978424,-1.9856026780159095,0.3880862540373851,0.8189262966332933,-1.2239341503634533,0.8208422555317618
2023-01-06 05:00:00+00:00,3.559038579622025,2.259821193085039,2.6892567094207345,2.8956882894186555,1.8326250477885602,-2.436823104693142,1.8360866741098363,-1.1504424778761013
2023-01-09 05:00:00+00:00,0.4774013841112701,-0.028353804110516963,0.6454507162222323,1.1399541517165075,0.5073625715634017,0.647548566142464,0.221413976268917,-0.6624888093106573
2023-01-10 05:00:00+00:00,0.4292510040342263,0.6936443996657169,0.8944899792954357,0.6163591223541052,-1.674058410354272,-4.227941176470596,0.3669834102332246,0.07209805335257613
2023-01-11 05:00:00+00:00,1.9916602449719707,1.2593183024826693,1.70049879209578,1.7182553319996745,1.6740584103542635,0.527831094049902,-0.07157069342596994,-0.018011527377526093
2023-01-12 05:00:00+00:00,-0.007498219176452792,0.3734643115391663,0.5461353039687525,0.7867375712461582,1.9298926756366168,-5.107398568019095,1.1730005808471344,-0.9727976941091732
2023-01-13 05:00:00+00:00,1.0220537325217607,0.3670559229724733,0.6642644331728084,0.2608763851965672,-0.9228253409252083,-2.3641851106639744,1.1705913397132939,-0.01819174094960241
2023-01-17 05:00:00+00:00,0.8720126199499696,-0.18587365946254378,0.1795923204683756,0.4320156586327876,-0.67182137065675,0.8758371973209611,-0.6398764535783282,0.21834061135370675
2023-01-18 05:00:00+00:00,-0.5237738358392265,-1.5608293149088226,-1.3017617889061075,-1.2707724515497227,2.375629908932046,3.830439223697657,-0.2819444745796097,0.03631082062454105
2023-01-19 05:00:00+00:00,0.05176174922388549,-0.7742040311424843,-1.0148331051815196,-1.1893334641938,-0.5816922362030892,0.04918839153960075,1.5798647927820442,-0.3085299455535373
2023-01-20 05:00:00+00:00,1.9183484752547064,1.866306113192655,2.8110269069468674,2.669705657118604,-1.6385008877066338,-2.9498525073746396,-0.34521192411922397,-0.05461496450027692
2023-01-23 05:00:00+00:00,2.29771565161623,1.18020654746725,2.1891282286260383,2.2733383981265405,-0.514334034634612,-1.4184397163120477,0.18945731734084267,0.10928961748635224
2023-01-24 05:00:00+00:00,1.0119081497127833,-0.09490510202849745,-0.22162208669363256,-0.06700666594752656,1.437251737813579,-3.8026721479959003,0.35842830220790683,-0.1273653566229993
2023-01-25 05:00:00+00:00,-0.5064370393684953,0.00874502627187976,-0.3055345755769213,-0.27594453874899993,0.22824147598474345,0.0,0.44554597649346894,-0.2914920750592187
2023-01-26 05:00:00+00:00,1.490841260640354,1.1192732951328257,2.0325448237149084,1.6700689949573446,-0.4803777630824494,-1.175213675213671,-0.8986580697846245,0.21925817650283452
2023-01-27 05:00:00+00:00,1.3867551220465508,0.22950789290190615,0.9073318188443399,0.3628969727376728,-0.20591546025410856,-1.8378378378378413,-0.1394039314614377,0.1823154056517895
2023-01-30 05:00:00+00:00,-2.0279616679873746,-1.2526363390490034,-2.098444368056377,-1.9060860760607228,-0.3942926625359802,2.9735682819383102,-0.24582391283000646,0.32757051865333064
2023-01-31 05:00:00+00:00,0.8909985159575334,1.454562089159158,1.5974616669989068,1.4366360831192109,0.8989666308823893,-2.245989304812823,0.30718558602414064,-0.19952838744784485
2023-02-01 05:00:00+00:00,0.7869164649343351,1.0157341198335994,2.1286685909603644,2.1961324736789942,0.8447485833943182,-3.2822757111597434,1.3130018827110417,-0.908760450745183
2023-02-02 05:00:00+00:00,3.4996478244037044,1.4697259891206405,3.5024876835929217,2.8015023157253673,0.13856175141951668,2.4886877828054432,-2.113655637717077,0.6052824651503919
2023-02-03 05:00:00+00:00,2.54987104891211,-1.0663036474834513,-1.8126406636182453,-0.8498734209165448,-1.5067249329002586,0.5518763796909409,-2.5391321974683905,1.2944393801276322
2023-02-06 05:00:00+00:00,-1.8090289252397904,-0.5740292560386351,-0.8265323055043889,-1.1778197746400034,-0.7430782439775332,2.414928649835346,0.20736140141478973,0.6119510439164699
2023-02-07 05:00:00+00:00,1.9189936829167524,1.2845547451217534,2.0907593365714465,2.453418792314541,-0.8247664897688668,-2.893890675241151,0.10351967798164276,-0.23255813953487747
